Combined_Rank,Pos_Adj_Rank,PlayerId,Name,Pos,FantasyPos,Team,Level,Age,Last_Season,Career_PA,Total_Weighted_PA,TOOLS_Score,ABILITY_Score,Current_Score,OVR_Score,Archetype,Archetype_Adj,Combined_Score,Pos_Bonus,Pos_Adj_Score,Discipline_Flag,Career_Disc_Flag,Disc_Composite_Z,Disc_Slope,Career_K%,Career_HRFB,Career_SBTalent,Hard_Floor_Flag,Below_OVR_Floor,Age_AA_Debut,AA_PPPAZ_Combo,AgeAA_Combo_Bonus,AgeAA_Combo_Flag_Label
1886,1255,822240,Santiago Pereira,C,C,SEA,R,17.0,2026,23,2.3,45.49,48.9,47.2,49.06,,0.0,48.13,5.0,53.13,,,,,,0.167,0.0,,False,,,0.0,
1886,2210,835227,Peyton Bonds,OF,OF,SF,A,20.0,2026,15,3.45,46.25,48.17,47.21,49.05,,0.0,48.13,-2.0,46.13,,,,,,0.0,0.0,,False,,,0.0,
1888,1818,836016,Michael Nieto,IF,2B,PHI,R,18.0,2025,89,8.9,46.68,47.74,47.21,49.03,,0.0,48.12,1.5,49.62,soft,,-0.2192,,0.22000000000000003,0.0,0.06117528089887641,,False,,,0.0,
1888,2211,834843,Fabian Bonilla,OF,OF,BOS,R,18.0,2026,23,2.3,45.98,48.42,47.2,49.05,,0.0,48.12,-2.0,46.12,,,,,,0.0,0.021739130434782608,,False,,,0.0,
1890,2213,821162,Engel Paulino,OF,OF,MIL,R,19.0,2026,486,48.6,57.71,45.08,51.4,52.31,,0.0,48.11,-2.0,46.11,hard,hard+worsening,-1.0765,-0.1602,0.31767489711934155,0.0828395061728395,0.07425246913580247,,False,,,0.0,
1890,1585,815690,Grady Emerson,SS,SS,TB,A,18.0,2026,60,13.8,49.32,45.18,47.25,48.97,,0.0,48.11,3.0,51.11,,,,,,0.0,0.03333333333333333,,False,,,0.0,
1892,1823,832182,Alec Gomez,2B,2B,LAA,R,24.0,2026,20,2.0,45.67,48.66,47.16,49.03,,0.0,48.1,1.5,49.6,,,0.5237,,0.15,0.0,0.05,,False,,,0.0,
1892,2215,829855,Kadil Rubio,OF,OF,TB,R,18.0,2026,272,27.2,47.56,46.84,47.2,48.99,,0.0,48.1,-2.0,46.1,,,0.5785,0.033,0.16139705882352942,0.019356617647058823,0.02258308823529412,,False,,,0.0,
1894,1586,703154,Yordany De Los Santos,SS,SS,PIT,A+,21.0,2026,1720,371.4,39.59,54.5,47.04,49.14,Speed/K-Risk,0.0,48.09,3.0,51.09,,,-0.5571,-0.0524,0.253203488372093,0.1118796511627907,0.0771871511627907,,False,,,0.0,
1895,2216,806701,Jake Brown,OF,OF,SEA,A,21.0,2026,109,25.07,43.79,50.44,47.11,49.06,Average,0.0,48.08,-2.0,46.08,,,,,,0.083,0.0408697247706422,,False,,,0.0,
1895,1264,837782,Roman Silgado,C,C,DET,R,17.0,2026,34,3.4,45.83,48.47,47.15,49.01,,0.0,48.08,5.0,53.08,hard,,-0.6274,,0.27,0.125,0.058823529411764705,,False,,,0.0,
1895,1264,837636,Eliecer Mendoza,C,C,MIA,R,17.0,2026,59,5.9,46.02,48.3,47.16,49.01,,0.0,48.08,5.0,53.08,,,0.8717,,0.15,0.0,0.038135593220338986,,False,,,0.0,
1898,1266,835169,Ronny Gonell,C,C,DET,R,18.0,2025,11,1.1,45.78,48.49,47.14,49.0,,0.0,48.07,5.0,53.07,whiff,,,,,0.0,0.0,,False,,,0.0,
1899,2219,839410,Manuel Aguilar,OF,OF,NYY,R,16.0,2026,104,10.4,50.59,47.11,48.85,50.28,,0.0,48.06,-2.0,46.06,hard,soft,-0.9353,,0.33,0.067,0.06490384615384615,,False,,,0.0,
1899,1269,808689,Jose Guerra,C,C,COL,R,19.0,2025,271,27.1,45.07,49.15,47.11,49.01,,0.0,48.06,5.0,53.06,,,0.4836,-0.0733,0.17247232472324725,0.03350184501845019,0.019680442804428044,,False,,,0.0,
1899,1591,815757,Yunior Quezada,SS,SS,LAD,R,19.0,2025,325,32.5,44.86,49.37,47.11,49.02,,0.0,48.06,3.0,51.06,soft,,-0.2246,-0.029,0.23,0.09804615384615385,0.01677630769230769,,False,,,0.0,
1899,2219,809057,Jack Toomey,OF,OF,NYM,A,23.0,2026,53,12.19,45.83,48.43,47.13,49.0,,0.0,48.06,-2.0,46.06,,,,,,0.125,0.025158490566037733,,False,,,0.0,
1903,2221,812540,Qrey Lott,OF,OF,SD,A,21.0,2026,343,78.89,47.29,50.33,48.81,50.28,Speed/K-Risk,0.0,48.04,-2.0,46.04,soft,soft,-0.8483,,0.27,0.131,0.06642157434402333,,False,,,0.0,
1903,1271,703305,Jesus D. Castro,C,C,SD,R,20.0,2025,331,33.1,44.4,49.75,47.08,49.0,,0.0,48.04,5.0,53.04,hard,,0.0429,-0.091,0.2394259818731118,0.06474924471299093,0.018731117824773415,,False,,,0.0,
1903,1271,692633,Manuel Palencia,C,C,NYY,AA,23.0,2026,1066,326.61,42.01,49.84,45.92,50.17,Average,0.0,48.04,5.0,53.04,,,1.1182,-0.0347,0.12000000000000001,0.04231894934333959,0.009135365853658537,,False,22.0,-0.63,0.0,
1906,1943,806267,Jake Zitella,3B,3B,NYM,R,20.0,2025,205,20.5,48.03,46.25,47.14,48.92,,0.0,48.03,0.5,48.53,hard,,-0.3311,,0.24014634146341465,0.044468292682926826,0.0024390243902439024,,False,,,0.0,
1906,1276,827447,Johan Fernandez,C,C,AZ,R,19.0,2026,188,18.8,46.51,47.72,47.11,48.95,,0.0,48.03,5.0,53.03,,,-0.0181,-0.0289,0.23468085106382977,0.06063829787234043,0.005319148936170213,,False,,,0.0,
1908,1598,829035,Andrew Salas,SS,SS,MIA,A,18.0,2026,742,157.01,52.99,42.63,47.81,48.18,Speed,0.0,48.0,3.0,51.0,,,-0.0611,-0.042,0.243544474393531,0.07165094339622641,0.05387291105121294,,False,,,0.0,
1908,2222,806967,Brailer Guerrero,OF,OF,TB,A,20.0,2026,593,114.68,43.55,51.91,47.73,48.28,Power/K-Risk,0.0,48.0,-2.0,46.0,,,-0.6273,-0.0569,0.2808777969018933,0.15831365935919056,0.040143507588532884,,False,,,0.0,
1908,1280,808143,Sebastian De Andrade,C,C,SEA,A,20.0,2026,541,58.78,49.24,44.85,47.04,48.96,,0.0,48.0,5.0,53.0,hard,,-0.097,-0.0426,0.2323105360443623,0.06649537892791128,0.0027726432532347504,,False,,,0.0,
1911,2224,830964,Cardell Thibodeaux,OF,OF,ATL,R,22.0,2026,159,25.52,47.85,45.75,46.8,49.16,,0.0,47.98,-2.0,45.98,,,0.5966,0.185,0.21396226415094338,0.0,0.04245283018867924,,False,,,0.0,
1911,2224,831529,Andry Araujo,OF,OF,WSH,R,18.0,2026,54,5.4,45.99,48.1,47.04,48.92,,0.0,47.98,-2.0,45.98,,,0.6365,,0.16296296296296298,0.0,0.009259259259259259,,False,,,0.0,
1911,2224,831574,Carlos Mota,OF,OF,COL,R,18.0,2026,388,38.8,49.71,44.53,47.12,48.84,,0.0,47.98,-2.0,45.98,hard,,-0.5287,-0.012,0.24876288659793816,0.0789278350515464,0.008448453608247423,,False,,,0.0,
1911,1600,820954,Gregori Arias,SS,SS,MIA,R,19.0,2026,362,36.2,50.76,47.57,49.16,50.55,,0.0,47.98,3.0,50.98,hard,soft+worsening,-0.8573,-0.0835,0.3220441988950276,0.08177900552486188,0.08480745856353593,,False,,,0.0,
1915,1601,842587,Angel Ozuna,SS,SS,NYM,R,18.0,2026,70,7.0,46.04,48.04,47.04,48.91,,0.0,47.97,3.0,50.97,,,0.1154,,0.22,0.111,0.007142857142857143,,False,,,0.0,
1916,1602,803849,Devin Fitz-Gerald,SS,SS,WSH,AA,20.0,2026,678,261.59,51.94,37.73,44.83,51.09,Average,0.0,47.96,3.0,50.96,,,0.2042,-0.2487,0.20597345132743358,0.1403171091445428,0.027707669616519177,,False,20.0,-0.62,0.0,
1916,1602,808245,Starlyn Nunez,SS,SS,BOS,A,20.0,2026,1227,236.84,40.37,55.01,47.69,48.22,Speed/K-Risk,0.0,47.96,3.0,50.96,hard,,-0.2675,-0.1174,0.22445802770986142,0.08501874490627548,0.03242828035859821,,False,,,0.0,
1916,1288,838018,Pedro Guerra,C,C,WSH,R,16.0,2026,35,3.5,46.31,47.74,47.03,48.88,,0.0,47.96,5.0,52.96,,,0.0954,,0.2,0.0,0.0,,False,,,0.0,
1916,2228,808286,Cristian Jauregui,OF,OF,PIT,A,20.0,2026,736,115.72,48.98,46.43,47.7,48.22,Speed/K-Risk,0.0,47.96,-2.0,45.96,hard,,-0.454,-0.0863,0.26134510869565214,0.08068070652173913,0.058325,,False,,,0.0,
1916,1602,807970,Reinaldo De La Cruz,SS,SS,OAK,R,19.0,2025,303,30.3,44.38,49.61,47.0,48.93,,0.0,47.96,3.0,50.96,,,-0.0117,0.205,0.23429042904290429,0.03762376237623762,0.061953135313531346,,False,,,0.0,
1921,2229,825925,Richie Bonomolo Jr.,OF,OF,NYY,A,21.0,2025,71,16.33,45.72,48.29,47.0,48.9,,0.0,47.95,-2.0,45.95,,,-0.2995,,0.25,0.0,0.07042253521126761,,False,,,0.0,
1921,1290,814158,Cashel Dugger,C,C,WSH,A,20.0,2026,64,14.72,50.46,43.74,47.1,48.8,,0.0,47.95,5.0,52.95,,,,,,0.0,0.0,,False,,,0.0,
1923,1291,835892,Samuel Pardo,C,C,TB,R,18.0,2026,232,23.2,50.35,43.83,47.09,48.78,,0.0,47.94,5.0,52.94,soft,,-0.2385,,0.23999999999999996,0.023875000000000004,0.017241379310344827,,False,,,0.0,
1923,1291,800331,Francisco Toledo,C,C,NYM,A,21.0,2026,348,50.14,45.34,47.29,46.32,49.55,Average,0.0,47.94,5.0,52.94,soft,,0.1897,-0.0782,0.2075287356321839,0.05890804597701149,0.017241379310344827,,False,,,0.0,
1923,1291,803015,Ben Hartl,C,C,CWS,A+,23.0,2026,580,162.44,49.16,44.19,46.68,49.19,Average,0.0,47.94,5.0,52.94,,,0.0037,0.0496,0.22244827586206894,0.043362068965517246,0.010468103448275862,,False,,,0.0,
1923,1291,683511,Jose Colmenares,C,C,WSH,A+,22.0,2025,617,106.76,46.33,49.5,47.92,47.97,Average,0.0,47.94,5.0,52.94,,,0.6541,-0.0002,0.1687520259319287,0.05324635332252837,0.0024311183144246355,,False,,,0.0,
1923,1839,836043,Victor Aguirre,2B,2B,COL,R,18.0,2025,53,5.3,46.0,48.02,47.01,48.88,,0.0,47.94,1.5,49.44,,,0.2627,,0.22,0.0,0.018867924528301886,,False,,,0.0,
1923,2230,840850,Wellmir Lara,OF,OF,CIN,R,17.0,2026,151,15.1,51.02,46.42,48.72,50.16,,0.0,47.94,-2.0,45.94,hard,soft,-0.7546,,0.29,0.048,0.05008278145695364,,False,,,0.0,
1929,1297,821173,Edgar Jimenez,C,C,NYY,R,19.0,2026,247,24.7,46.14,47.82,46.98,48.86,,0.0,47.92,5.0,52.92,,,-0.3705,0.2148,0.23838056680161945,0.0742834008097166,0.038461538461538464,,False,,,0.0,
1929,2231,805102,Byron Chourio,CF,OF,MIN,A+,21.0,2026,1259,257.92,43.38,49.5,46.44,49.41,Speed,0.0,47.92,-2.0,45.92,,,0.1204,-0.0444,0.21854935622317598,0.05170373312152502,0.05847744241461477,,False,,,0.0,
1929,2231,806025,Brayden Bakes,OF,OF,PHI,A,21.0,2026,52,11.96,45.2,48.71,46.96,48.87,,0.0,47.92,-2.0,45.92,,,,,,0.222,0.038461538461538464,,False,,,0.0,
1932,1611,827628,Garrett Howe,SS,SS,CLE,A+,23.0,2026,687,192.33,53.31,41.53,47.42,48.39,Speed/K-Risk,0.0,47.9,3.0,50.9,hard,,-0.6355,-0.0238,0.2763755458515284,0.03204366812227074,0.05165400291120815,,False,,,0.0,
1932,1299,682774,Andrick Nava,C,C,MIL,AAA,24.0,2026,1090,391.01,41.61,52.43,47.02,48.77,Average,0.0,47.9,5.0,52.9,hard,,0.5529,0.0015,0.1754826254826255,0.04716795366795367,0.0033783783783783786,,False,22.0,-0.6116339869281047,0.0,
1932,1611,821758,Jeyson Moya,SS,SS,SF,R,19.0,2026,223,22.3,50.21,43.88,47.04,48.75,,0.0,47.9,3.0,50.9,,,-0.3356,0.1505,0.2945291479820628,0.020017937219730945,0.03139013452914798,,False,,,0.0,
1932,1955,814822,Henry Ford,3B,3B,SEA,A,21.0,2026,56,12.88,43.62,50.19,46.9,48.89,,0.0,47.9,0.5,48.4,,,,,,0.222,0.008928571428571428,,False,,,0.0,
1936,1613,837833,David Manzueta,SS,SS,LAA,R,17.0,2026,91,9.1,46.74,47.19,46.96,48.82,,0.0,47.89,3.0,50.89,hard,,-0.6207,,0.26,0.0,0.07032967032967034,,False,,,0.0,
1937,1306,703199,Adan Sanchez,C,C,CHC,R,20.0,2025,480,48.0,45.46,48.37,46.92,48.84,,0.0,47.88,5.0,52.88,,,0.4252,-0.0633,0.19377083333333334,0.015793750000000002,0.006497708333333334,,False,,,0.0,
1937,1306,691584,Yeremi Villahermosa,C,C,LAA,R,23.0,2026,345,48.67,48.73,46.02,47.38,48.38,,0.0,47.88,5.0,52.88,hard,,-0.1259,-0.0876,0.2503768115942029,0.0,0.036159420289855075,,False,,,0.0,
1937,1306,701616,Caleb Lomavita,C,C,WSH,AA,23.0,2026,864,381.95,40.22,53.24,46.73,49.03,Average,0.0,47.88,5.0,52.88,,,-0.0348,0.0098,0.20006944444444447,0.10685879629629629,0.012499999999999999,,False,22.0,0.204453125,0.0,
1937,2138,700178,Ryan McCoy,1B,1B,TB,A+,24.0,2026,490,158.24,40.9,57.93,49.42,49.95,Speed/K-Risk,0.0,47.88,-1.0,46.88,hard+whiff,hard+improving,-1.0693,0.213,0.31240816326530607,0.26698775510204087,0.04257836734693878,,False,,,0.0,
1937,1306,805692,Ricson Gonzalez,C,C,KC,A,21.0,2026,631,71.81,47.52,46.23,46.88,48.87,,0.0,47.88,5.0,52.88,,,0.3874,0.0128,0.19014184397163122,0.02435340729001585,0.005282725832012678,,False,,,0.0,
1942,2236,821752,Amauri Ramirez,OF,OF,HOU,R,19.0,2026,477,47.7,52.17,41.74,46.96,48.78,,0.0,47.87,-2.0,45.87,soft,,-0.0764,-0.0601,0.23578616352201257,0.027075471698113206,0.012363731656184486,,False,,,0.0,
1942,1311,837843,Haram Hernandez,C,C,LAD,R,17.0,2026,143,14.3,45.18,48.64,46.91,48.83,,0.0,47.87,5.0,52.87,,,0.9587,,0.11,0.023,0.0,,False,,,0.0,
1944,1615,837966,Edwinyer Martinez,SS,SS,DET,R,17.0,2026,88,8.8,47.15,46.72,46.94,48.78,,0.0,47.86,3.0,50.86,,,0.1088,,0.23,0.0,0.0,,False,,,0.0,
1945,1619,822496,Bayram Hot,SS,SS,NYY,A,22.0,2026,18,4.14,45.35,48.42,46.89,48.81,,0.0,47.85,3.0,50.85,whiff,,,,,0.0,0.16666666666666666,,False,,,0.0,
1945,1317,834582,Jack Collins,C,C,TEX,A,23.0,2026,45,10.35,46.06,47.74,46.9,48.8,,0.0,47.85,5.0,52.85,whiff,,0.3692,,0.20333333333333334,0.0,0.0,,False,,,0.0,
1945,1963,801561,Matt Halbach,3B,3B,CHC,A+,23.0,2026,918,264.16,43.7,50.5,47.1,48.6,Average,0.0,47.85,0.5,48.35,,,0.1334,0.007,0.20474945533769065,0.09572549019607844,0.007761437908496732,,False,,,0.0,
1948,2141,695601,Chris Katz,1B,1B,AZ,A+,23.0,2026,44,14.96,45.32,48.51,46.92,48.76,,0.0,47.84,-1.0,46.84,,,,,,0.125,0.0,,False,,,0.0,
1948,1965,815930,Nestor Miranda,3B,3B,DET,R,19.0,2025,224,22.4,47.36,50.51,48.94,50.48,,0.0,47.84,0.5,48.34,hard,soft+worsening,-0.7238,-0.038,0.30303571428571424,0.2190982142857143,0.01466875,,False,,,0.0,
1948,1319,813894,Tyler Herron,C,C,TB,A+,22.0,2025,110,16.28,47.02,46.88,46.95,48.74,,0.0,47.84,5.0,52.84,,,-0.0425,,0.222,0.0,0.0,,False,,,0.0,
1948,1854,808544,Joseph Tailor,2B,2B,MIA,R,20.0,2026,526,52.6,44.05,49.7,46.88,48.8,,0.0,47.84,1.5,49.34,hard,,-0.6041,0.0335,0.25393536121673005,0.10721102661596957,0.04660342205323194,,False,,,0.0,
1948,2237,833397,James Quinn-Irons,OF,OF,TB,A,23.0,2026,56,12.88,46.38,47.41,46.9,48.78,,0.0,47.84,-2.0,45.84,whiff,,-0.6513,,0.2842857142857143,0.0,0.10714285714285714,,False,,,0.0,
1948,2021,836650,Ashton Kennedy,,,PIT,R,18.0,2026,35,3.5,45.97,47.82,46.9,48.78,,0.0,47.84,0.0,47.84,,,,,,0.0,0.02857142857142857,,False,,,0.0,
1954,2239,701520,Bobby Blandford,OF,OF,OAK,A,23.0,2026,616,141.68,45.57,51.72,48.64,50.0,Speed/K-Risk,0.0,47.82,-2.0,45.82,soft,soft,-0.7447,-0.007,0.2821103896103896,0.18026623376623377,0.020938311688311687,,False,,,0.0,
1955,1322,808033,Jonathan Rivero,C,C,PIT,R,20.0,2026,501,50.1,51.58,42.04,46.81,48.81,,0.0,47.81,5.0,52.81,,,0.0952,-0.0291,0.2218562874251497,0.019015968063872252,0.005322954091816366,,False,,,0.0,
1956,2241,843783,Oscar Marin,OF,OF,SF,R,17.0,2026,15,1.5,45.38,48.29,46.84,48.76,,0.0,47.8,-2.0,45.8,,,,,,0.0,0.0,,False,,,0.0,
1956,1630,837708,Eiker Lothar,SS,SS,TOR,R,17.0,2026,98,9.8,46.62,47.12,46.87,48.74,,0.0,47.8,3.0,50.8,,,0.4032,,0.19,0.0,0.01020408163265306,,False,,,0.0,
1956,2241,822487,Zach MacDonald,OF,OF,DET,A+,22.0,2026,693,154.5,54.31,47.32,50.82,52.28,Power/K-Risk,0.0,47.8,-2.0,45.8,hard,hard+worsening,-1.7819,-0.0361,0.3631656804733728,0.18532467532467534,0.07488225108225108,,False,,,0.0,
1956,1630,807231,Ryan Wynn,SS,SS,SEA,A,21.0,2026,97,22.31,45.34,48.32,46.83,48.77,,0.0,47.8,3.0,50.8,,,,,,0.182,0.041237113402061855,,False,,,0.0,
1960,1861,809336,Rafael Castillo,IF,2B,MIA,R,19.0,2025,276,27.6,46.91,46.81,46.86,48.72,,0.0,47.79,1.5,49.29,,,-0.1688,0.0544,0.28010869565217394,0.013836956521739132,0.04238115942028986,,False,,,0.0,
1961,1634,694884,Jalen Vasquez,SS,SS,BAL,AA,23.0,2025,745,292.57,50.44,44.38,47.41,48.15,Speed/K-Risk,0.0,47.78,3.0,50.78,,,-0.4908,-0.0961,0.2713557046979866,0.043046979865771814,0.046623355704697986,,False,23.0,-1.08,0.0,
1962,2245,823754,Robbie Burnett,OF,OF,NYY,A+,23.0,2026,219,69.18,46.23,47.47,46.85,48.68,Average,0.0,47.76,-2.0,45.76,soft,,0.2431,,0.2350228310502283,0.12920091324200914,0.0319634703196347,,False,,,0.0,
1962,2245,821040,Rafi Montesino,OF,OF,BOS,R,18.0,2025,119,11.9,47.26,46.42,46.84,48.69,,0.0,47.76,-2.0,45.76,,,0.0298,,0.22915966386554618,0.0,0.011205042016806723,,False,,,0.0,
1962,2245,821154,Givian Sirvania,OF,OF,BOS,A+,18.0,2026,491,71.32,46.38,47.23,46.8,48.73,Speed/K-Risk,0.0,47.76,-2.0,45.76,hard,,-0.0957,-0.1591,0.22853503184713375,0.03695926680244399,0.08091568228105907,,False,,,0.0,
1962,1866,25967,Orelvis Martinez,2B,2B,TOR,AAA,23.0,2025,2357,1555.34,45.45,44.73,45.09,50.44,Contact/Power,0.0,47.76,1.5,49.26,hard+whiff,,-0.4059,-0.0116,0.24369098712446352,0.20012589413447784,0.006580972818311873,,False,20.0,0.22,0.0,
1966,2248,830020,Luis Leon,OF,OF,CHC,R,18.0,2026,215,21.5,47.79,47.81,47.8,49.49,,0.0,47.74,-2.0,45.74,hard,soft+improving,-0.9872,0.155,0.2846046511627907,0.06372093023255815,0.06465116279069767,,False,,,0.0,
1967,2250,821256,Carlos Caripa,OF,OF,CLE,R,19.0,2026,301,30.1,47.22,46.37,46.8,48.66,,0.0,47.73,-2.0,45.73,hard,,0.2712,-0.0807,0.19033222591362126,0.030976744186046512,0.013289036544850499,,False,,,0.0,
1967,2250,840927,Erick Dessens,OF,OF,CLE,A,21.0,2026,63,14.49,45.46,48.06,46.76,48.7,,0.0,47.73,-2.0,45.73,,,,,,0.1,0.028571428571428567,,False,,,0.0,
1967,1330,816406,Ivan Cespedes,C,C,CHC,A,20.0,2026,371,50.62,46.51,49.43,47.97,47.49,Average,0.0,47.73,5.0,52.73,,,-0.3108,0.094,0.2435205992509363,0.17856064690026952,0.012668463611859838,,False,,,0.0,
1970,1333,806197,Hideki Prather,C,C,MIN,A,21.0,2026,48,11.04,47.47,46.1,46.78,48.65,,0.0,47.72,5.0,52.72,,,,,,0.0,0.0,,False,,,0.0,
1970,1333,829694,Carlos Benavides,C,C,DET,R,18.0,2026,273,27.3,46.34,47.22,46.78,48.67,,0.0,47.72,5.0,52.72,,,-0.0739,0.039,0.20989010989010987,0.04364835164835165,0.032641758241758245,,False,,,0.0,
1972,1981,804569,Tre Phelps,3B,3B,PIT,A,22.0,2026,74,17.02,45.67,47.81,46.74,48.68,,0.0,47.71,0.5,48.21,,,,,,0.062,0.04826351351351352,,False,,,0.0,
1972,1641,827504,Hector Salas,SS,SS,HOU,AA,22.0,2026,762,170.34,47.3,47.81,47.56,47.86,Average,0.0,47.71,3.0,50.71,,,0.4775,-0.0611,0.21846049046321528,0.022948818897637793,0.05092860892388452,,False,22.0,-0.05,0.0,
1972,1981,800414,Alfredo Velásquez,3B,3B,BAL,AA,21.0,2026,941,242.0,36.78,51.17,43.98,47.44,Pure Contact,2.0,47.71,0.5,48.21,,,0.8699,-0.0167,0.12409139213602552,0.018784272051009562,0.05159723698193411,,False,19.0,-0.35104347826086957,0.0,
1972,1336,825718,Francisco De Marchena,C,C,MIL,R,16.0,2026,81,8.1,46.33,47.19,46.76,48.66,,0.0,47.71,5.0,52.71,,,0.0485,,0.20999999999999996,0.0,0.012345679012345678,,False,,,0.0,
1976,1642,822676,Alex Lodise,SS,SS,ATL,AA,22.0,2026,708,213.12,49.26,47.12,48.19,50.8,Speed/K-Risk,0.0,47.7,3.0,50.7,soft,hard+improving,-1.1582,0.291,0.29404411764705884,0.15502966101694915,0.019185593220338984,,False,22.0,0.5,0.0,
1976,2254,836168,Andrews Opata,OF,OF,BOS,A,22.0,2026,444,102.12,46.26,57.97,52.11,52.28,Three True Outcomes,-3.0,47.7,-2.0,45.7,hard,soft,-0.9754,,0.30999999999999994,0.147,0.10593243243243244,,False,,,0.0,
1978,2160,694552,Jack Payton,1B,1B,SF,AA,24.0,2026,947,355.43,42.85,48.3,45.58,49.77,Average,0.0,47.68,-1.0,46.68,,,-0.0978,-0.0454,0.22671594508975715,0.08145934530095036,0.01436114044350581,,False,24.0,-0.17,0.0,
1979,2257,829045,Yorger Bautista,OF,OF,SEA,A,18.0,2026,572,69.94,52.15,46.1,49.12,48.02,,0.0,47.67,-2.0,45.67,hard,soft+improving,-0.9185,0.079,0.2789873417721519,0.14983741258741257,0.03428986013986014,,False,,,0.0,
1980,2164,702262,Jared Jones,1B,1B,PIT,A+,22.0,2026,439,146.73,31.16,68.14,49.65,49.25,Power/K-Risk,0.0,47.65,-1.0,46.65,,hard+improving,-1.1537,0.337,0.31876993166287015,0.4566788154897494,0.0,,False,,,0.0,
1980,1652,694193,Victor Acosta,SS,SS,CIN,A+,22.0,2026,1777,461.77,48.59,44.67,46.63,48.67,Average,0.0,47.65,3.0,50.65,,,0.0554,-0.0158,0.21425998874507599,0.0529144625773776,0.031607597073719754,,False,,,0.0,
1982,1653,694563,Harold Coll,SS,SS,LAA,AA,24.0,2026,981,337.81,48.22,44.34,46.28,49.0,Speed/K-Risk,0.0,47.64,3.0,50.64,,,-0.3727,-0.0602,0.2551274209989806,0.11496636085626911,0.03696595310907237,,False,24.0,-0.61,0.0,
1983,1991,821809,Saul Gomez,3B,3B,BAL,R,18.0,2026,191,19.1,44.61,48.68,46.64,48.62,,0.0,47.63,0.5,48.13,hard,,0.0966,,0.21706806282722513,0.024879581151832465,0.031413612565445025,,False,,,0.0,
1984,1889,800389,Roosbert Tapia,2B,2B,TB,R,20.0,2025,669,66.9,40.69,52.95,46.82,48.36,,0.0,47.59,1.5,49.09,,,0.4095,0.0514,0.17463378176382663,0.023143497757847534,0.03990642750373692,,False,,,0.0,
1985,1890,682714,Yoander Rivero,2B,2B,WSH,A,23.0,2025,1086,198.12,50.48,43.34,46.91,48.26,Average,0.0,47.58,1.5,49.08,,,0.266,-0.0343,0.21375690607734804,0.03379742173112339,0.0211060773480663,,False,,,0.0,
1985,1999,808267,Jose Monzon,3B,3B,TB,A,20.0,2026,935,154.08,49.47,44.16,46.82,48.34,Average,0.0,47.58,0.5,48.08,soft,,0.4755,-0.0967,0.19971122994652407,0.03100320855614973,0.029870695187165775,,False,,,0.0,
1987,2001,702691,Cade Climie,3B,3B,PHI,A,22.0,2026,80,18.4,45.03,48.12,46.58,48.56,,0.0,47.57,0.5,48.07,,,,,,0.059,0.0,,False,,,0.0,
1987,1674,811314,Bryan Gonzalez Garcia,SS,SS,LAD,A,20.0,2026,365,48.07,47.7,45.87,46.78,48.36,,0.0,47.57,3.0,50.57,,,-0.1685,-0.029,0.22747945205479453,0.03549041095890411,0.015981917808219177,,False,,,0.0,
1987,2261,837972,Luis Cedeno,OF,OF,TEX,R,17.0,2026,14,1.4,44.95,48.22,46.58,48.56,,0.0,47.57,-2.0,45.57,whiff,,,,,0.0,0.0,,False,,,0.0,
1990,1675,806981,Luis Almeyda,SS,SS,BAL,A,20.0,2026,637,101.92,44.52,47.75,46.14,48.98,Average,0.0,47.56,3.0,50.56,,,-0.1629,-0.0109,0.23317307692307693,0.07327943485086343,0.03684222919937206,,False,,,0.0,
1990,2262,837870,Sebastian Romero,OF,OF,CWS,R,17.0,2026,207,20.7,46.78,49.67,48.22,49.89,,0.0,47.56,-2.0,45.56,hard,soft,-0.8349,,0.27,0.204,0.02367149758454106,,False,,,0.0,
1992,2263,699228,Jakey Josepha,CF,OF,AZ,A+,22.0,2026,1455,276.61,39.7,51.38,45.54,49.55,Speed/K-Risk,0.0,47.54,-2.0,45.54,,,-0.4189,-0.0205,0.2573127147766323,0.07027766323024055,0.054435601374570444,,False,,,0.0,
1992,2263,800463,Jean Joseph,CF,OF,TOR,A+,21.0,2026,1077,213.33,41.17,48.15,44.66,50.41,Average,0.0,47.54,-2.0,45.54,,,0.0827,-0.0183,0.20459839357429718,0.0749786443825441,0.010002785515320333,,False,,,0.0,
1994,1359,702444,Eric Martinez,C,C,MIL,A,22.0,2026,559,70.04,44.08,48.9,46.49,48.57,,0.0,47.53,5.0,52.53,hard+whiff,,-0.2347,-0.0544,0.23440071556350625,0.07912701252236136,0.009988014311270124,,False,21.0,-1.08,0.0,
1995,1686,829649,Colin Yeaman,SS,SS,BAL,A+,22.0,2026,478,154.6,52.16,40.02,46.09,48.94,Average,0.0,47.52,3.0,50.52,,,-0.1081,-0.004,0.24,0.03567364016736402,0.049489330543933056,,False,,,0.0,
1996,1689,837618,Carlos Carrión,SS,SS,STL,R,17.0,2026,39,3.9,44.38,48.59,46.48,48.5,,0.0,47.49,3.0,50.49,,,,,,0.062000000000000006,0.05128205128205128,,False,,,0.0,
1997,2265,827651,Yoansy Done,OF,OF,LAD,R,18.0,2026,22,2.2,44.93,48.05,46.49,48.48,,0.0,47.48,-2.0,45.48,,,,,,0.0,0.0,,False,,,0.0,
