PlayerId,MLBAM_ID,Season,Name,Team,Level,League,Age,G,GS,IP,ER,K,BB,IBB,HRA,H,HBP,BF,W,L,SV,SVO,HLD,BS,CG,SHO,WP
603116,603116,2012,Jose Gomez,TEX,R,Dominican Summer League,18,8,1,21.666666666666668,8,11,5,0,2,16,1,85,2,0,0,1,0,1,0,0,3
570822,570822,2012,Julio Perez,BAL,R,Dominican Summer League,20,18,0,21.666666666666668,8,14,19,0,0,18,0,100,1,1,1,2,1,1,0,0,5
570624,570624,2012,Junior Morillo,CIN,R,Dominican Summer League,20,16,0,46.0,17,39,13,0,0,42,3,187,2,1,1,2,0,1,0,0,7
608673,608673,2012,Tyler Johnson,OAK,R,Arizona League,21,14,0,27.0,10,21,7,0,2,30,1,118,5,1,1,1,2,0,0,0,2
609278,609278,2012,Harol Rosario,KC,R,Dominican Summer League,19,17,1,32.333333333333336,12,26,10,0,2,34,5,144,0,1,6,6,2,0,0,0,7
553877,553877,2012,Carlos Orasma,TB,R,Venezuelan Summer League,20,14,0,43.0,16,39,10,0,5,38,3,170,2,2,0,0,0,0,0,0,3
622789,622789,2012,Felix Carvallo,TEX,R,Dominican Summer League,18,21,0,45.666666666666664,17,47,13,0,1,44,1,190,8,1,0,1,1,1,0,0,4
554106,554106,2012,Alex Nolasco,OAK,R,Dominican Summer League,21,17,0,48.333333333333336,18,37,17,0,1,43,9,213,2,3,2,3,3,1,0,0,6
593506,593506,2012,Jose Brazoban,KC,R,Arizona League,19,13,0,16.0,6,19,4,0,0,18,1,75,1,3,3,4,0,1,0,0,2
19789,621593,2012,Anthony Castro,DET,R,Venezuelan Summer League,17,13,13,53.333333333333336,20,46,30,0,2,40,10,233,1,2,0,0,0,0,0,0,8
593805,593805,2012,Augusto Colina,CHC,R,Dominican Summer League,19,13,0,16.0,6,11,10,2,1,11,1,70,1,0,1,3,1,2,0,0,0
601700,601700,2012,Dayton Dawe,NYY,R,Gulf Coast League,18,6,0,10.666666666666666,4,8,7,0,0,6,0,44,0,0,0,0,1,0,0,0,3
607559,607559,2012,Zachary Hardoin,HOU,R,Appalachian League,23,8,0,10.666666666666666,4,11,4,0,2,9,3,48,0,0,0,0,1,0,0,0,4
16400,625643,2012,Reynaldo López,WSH,R,Dominican Summer League,18,5,0,10.666666666666666,4,9,5,0,1,12,1,46,1,1,1,2,0,1,0,0,1
622411,622411,2012,Cristian Manzueta,CLE,R,Dominican Summer League,17,12,5,21.333333333333332,8,15,17,0,0,12,3,89,0,1,0,0,0,0,0,0,7
593938,593938,2012,Angel Mata,MIN,R,Appalachian League,19,13,13,53.333333333333336,20,55,34,0,7,31,3,222,4,3,0,0,0,0,0,0,9
571943,571943,2012,Patrick Merkling,MIA,R,Gulf Coast League,21,10,0,16.0,6,17,6,0,0,14,1,67,0,1,0,0,3,0,0,0,0
608567,608567,2012,Benjamin Molina,TB,R,Venezuelan Summer League,17,13,2,37.333333333333336,14,23,8,0,5,41,1,165,2,4,0,0,1,0,0,0,6
626839,626839,2012,Anderson Ramirez,CLE,R,Dominican Summer League,18,9,0,16.0,6,9,6,0,0,13,5,72,1,1,1,1,0,0,0,0,4
613550,613550,2012,Ronny Rios,KC,R,Dominican Summer League,20,14,3,34.666666666666664,13,14,17,1,1,32,3,157,3,1,1,2,2,1,0,0,8
607272,607272,2012,Kyle Roliard,COL,R,Pioneer League,22,19,0,21.333333333333332,8,15,17,0,1,20,2,99,0,1,0,0,4,0,0,0,3
606473,606473,2012,Hector Salazar,STL,R,Dominican Summer League,18,10,10,50.666666666666664,19,46,15,2,1,42,12,215,2,5,0,0,0,0,0,0,16
593662,593662,2012,Jency Solis,AZ,R,Dominican Summer League,19,22,0,34.666666666666664,13,25,6,0,0,36,3,150,2,3,6,9,2,3,0,0,1
593657,593657,2012,Abdiel Velasquez,LAD,R,Arizona League,19,7,5,24.0,9,12,5,0,0,20,1,95,0,2,0,0,0,0,0,0,2
592219,592219,2012,Drew Cisco,CIN,R,Pioneer League,20,15,15,58.333333333333336,22,45,7,0,4,60,0,234,4,1,0,0,0,0,0,0,5
15855,593833,2012,Wander Suero,WSH,R,Dominican Summer League,20,9,8,37.0,14,34,12,0,3,29,4,158,4,2,0,0,0,0,0,0,8
623190,623190,2012,Brandon Hardin,CWS,R,Pioneer League,22,22,0,34.333333333333336,13,40,9,0,1,40,0,152,2,1,4,7,1,3,0,0,4
570558,570558,2012,Darwin Matos,CWS,R,Appalachian League,21,16,12,63.333333333333336,24,72,30,0,1,49,0,264,1,2,0,0,0,0,0,0,7
13530,591701,2012,Alejandro Chacin,CIN,R,Pioneer League,19,20,0,29.0,11,29,15,1,2,28,2,129,4,2,1,5,4,4,0,0,7
606283,606283,2012,Hung Yi Chen,MIN,R,Gulf Coast League,19,16,0,29.0,11,26,5,0,2,25,1,115,2,3,0,0,4,0,0,0,3
593690,593690,2012,Miguel Ferreras,PIT,R,Dominican Summer League,20,17,2,29.0,11,29,22,1,0,26,2,128,1,0,2,2,1,0,0,0,12
608734,608734,2012,Kelvin Vasquez,TEX,R,Dominican Summer League,19,16,13,55.333333333333336,21,51,15,0,1,56,3,239,2,3,0,0,1,0,0,0,6
622373,622373,2012,Virgilio Encarnacion,AZ,R,Dominican Summer League,20,20,0,26.333333333333332,10,27,12,0,0,23,3,120,2,3,1,2,1,1,0,0,6
622083,622083,2012,Taylor Mangum,MIL,R,Pioneer League,23,14,0,26.333333333333332,10,23,12,2,1,25,1,115,2,2,1,3,1,2,0,0,2
622355,622355,2012,Jonathan Bautista,CHC,R,Dominican Summer League,19,15,0,21.0,8,15,11,0,1,16,0,96,0,1,1,2,0,1,0,0,12
607639,607639,2012,Jason McCracken,BAL,R,Gulf Coast League,20,5,4,21.0,8,15,10,0,0,18,1,90,2,2,0,0,0,0,0,0,1
608217,608217,2012,Jonathan Martinez,LAD,R,Pioneer League,18,15,14,68.0,26,68,19,0,5,72,3,296,3,1,0,0,0,0,0,0,6
609043,609043,2012,Jose Regalado,PIT,R,Dominican Summer League,20,14,10,57.333333333333336,22,41,16,0,0,63,2,250,5,1,1,1,0,0,0,0,2
15853,592279,2012,Jesen Therrien,PHI,R,Gulf Coast League,19,12,6,41.666666666666664,16,34,20,0,2,34,2,177,0,5,1,2,0,1,0,0,7
14120,621121,2012,Lance McCullers Jr.,HOU,R,Appalachian League,18,8,8,26.0,10,29,12,0,2,20,1,113,0,4,0,0,0,0,0,0,3
518536,518536,2012,Jonathan Casey,CWS,R,Pioneer League,23,15,15,75.33333333333333,29,55,26,0,3,81,1,320,4,7,0,0,0,0,0,0,4
19249,622554,2012,Seranthony Domínguez,PHI,R,Dominican Summer League,17,15,11,67.33333333333333,26,40,26,0,5,63,7,286,4,4,0,0,2,0,0,0,7
622370,622370,2012,Greyfer Eregua,CHC,R,Dominican Summer League,18,10,9,44.0,17,36,8,0,3,39,2,170,3,2,0,0,0,0,0,0,4
622667,622667,2012,Jhosue Bermudez,LAD,R,Arizona League,19,13,11,54.333333333333336,21,38,24,0,1,46,0,222,6,3,0,0,0,0,0,0,8
622438,622438,2012,Jonathan Aquino,WSH,R,Dominican Summer League,17,5,0,10.333333333333334,4,7,4,0,0,7,0,42,2,0,0,0,1,0,0,0,0
14739,621112,2012,Paul Blackburn,CHC,R,Arizona League,18,9,6,20.666666666666668,8,13,7,0,2,23,0,89,2,0,0,0,0,0,0,0,1
608741,608741,2012,Ranfi Casimiro,PHI,R,Gulf Coast League,19,10,7,38.666666666666664,15,28,14,0,1,36,5,165,3,2,0,0,0,0,0,0,7
622747,622747,2012,Eduardo Vera,PIT,R,Dominican Summer League,17,16,4,38.666666666666664,15,31,16,0,2,36,3,168,2,0,0,0,2,0,0,0,1
623962,623962,2012,Jacob Booden,STL,R,Appalachian League,21,16,0,28.333333333333332,11,29,12,0,5,29,2,129,0,0,0,0,2,0,0,0,8
622469,622469,2012,Johan Salas,BAL,R,Dominican Summer League,17,13,1,28.333333333333332,11,16,14,3,1,32,4,136,3,3,0,0,1,0,0,0,3
622277,622277,2012,Felix Paulino,MIL,R,Dominican Summer League,21,13,0,18.0,7,18,6,0,0,22,0,84,4,0,0,2,0,2,0,0,1
591700,591700,2012,Yosue Castellano,CIN,R,Dominican Summer League,20,25,0,25.666666666666668,10,27,10,1,0,29,2,115,5,2,10,14,0,4,0,0,7
621596,621596,2012,Adenson Verastegui,DET,R,Venezuelan Summer League,19,18,0,33.333333333333336,13,24,19,2,2,32,5,150,6,0,0,0,3,0,0,0,4
580048,580048,2012,Rony Bautista,NYY,R,Gulf Coast League,20,12,0,41.0,16,48,16,0,1,32,4,173,4,1,1,1,1,0,0,0,4
606471,606471,2012,Milton Gomez,MIL,R,Dominican Summer League,18,13,10,56.333333333333336,22,46,20,1,1,67,1,258,3,6,0,0,0,0,0,0,9
542439,542439,2012,Raul Fernandez,COL,R,Pioneer League,22,30,0,30.666666666666668,12,27,6,0,3,28,4,132,1,1,2,5,8,3,0,0,4
593989,593989,2012,Julio Sanchez,DET,R,Venezuelan Summer League,20,18,0,23.0,9,14,13,1,0,23,2,104,2,2,1,3,0,2,0,0,2
607204,607204,2012,Hayden Sharp,NYY,R,Gulf Coast League,19,8,4,23.0,9,20,12,0,1,16,3,100,1,1,0,0,0,0,0,0,6
624003,624003,2012,Carlos Martinez-Pumarino,CHC,R,Arizona League,21,14,1,43.333333333333336,17,44,14,0,1,36,2,180,5,0,0,0,0,0,0,0,3
622401,622401,2012,Luis Pino,SF,R,Dominican Summer League,17,6,5,28.0,11,28,9,0,0,26,3,120,2,2,0,0,0,0,0,0,2
593789,593789,2012,Carlos Sosa,MIL,R,Arizona League,20,15,0,20.333333333333332,8,20,4,0,3,18,1,83,2,2,1,4,0,3,0,0,3
622333,622333,2012,Eduar Lopez,LAA,R,Dominican Summer League,17,12,11,53.333333333333336,21,83,23,0,5,42,3,225,2,1,0,0,0,0,0,0,12
594035,594035,2012,Victor Salazar,CHC,R,Dominican Summer League,19,16,0,33.0,13,37,19,0,3,30,3,147,4,2,1,2,2,1,0,0,8
606239,606239,2012,Gregorio Santos,PHI,R,Dominican Summer League,19,14,14,76.0,30,52,29,0,3,84,4,330,4,3,0,0,0,0,0,0,4
622452,622452,2012,Maximo Valerio,WSH,R,Dominican Summer League,16,15,12,63.333333333333336,25,37,17,0,2,62,6,272,3,5,0,0,0,0,0,0,5
553859,553859,2012,Miller Díaz,NYM,R,Appalachian League,20,11,5,43.0,17,45,18,0,2,36,3,190,2,1,0,0,0,0,0,0,14
571503,571503,2012,Ryan Bollinger,CWS,R,Pioneer League,21,17,3,48.0,19,36,9,1,1,61,1,211,4,3,1,2,2,1,0,0,5
621578,621578,2012,Armando Bastardo,TB,R,Venezuelan Summer League,17,13,0,35.333333333333336,14,23,8,0,2,39,3,152,1,1,2,3,0,1,0,0,7
612472,612472,2012,Greylor Conde,TOR,R,Dominican Summer League,18,12,2,35.333333333333336,14,13,12,0,1,43,5,155,1,3,0,2,1,2,0,0,3
13743,608331,2012,Max Fried,SD,R,Arizona League,18,10,9,17.666666666666668,7,17,6,0,1,14,1,72,0,1,0,0,0,0,0,0,5
623459,623459,2012,Jake Pintar,BAL,R,Gulf Coast League,18,11,0,17.666666666666668,7,11,9,0,2,19,1,80,0,2,0,0,1,0,0,0,2
606479,606479,2012,Manuel Fuentes,CHC,R,Dominican Summer League,20,14,0,22.666666666666668,9,20,26,0,0,14,0,108,1,0,0,1,2,1,0,0,10
620983,620983,2012,Wladimir Marruffo,SEA,R,Venezuelan Summer League,19,11,1,22.666666666666668,9,9,7,0,0,18,3,93,1,0,1,1,2,0,0,0,4
622602,622602,2012,Luilly Miranda,PIT,R,Dominican Summer League,20,18,1,45.333333333333336,18,41,14,0,1,42,4,193,2,1,3,3,3,0,0,0,6
607872,607872,2012,Samuel Taveras,LAD,R,Arizona League,22,16,0,22.666666666666668,9,14,9,0,3,20,0,98,2,1,0,0,3,0,0,0,1
621066,621066,2012,Mitch Brown,CLE,R,Arizona League,18,8,8,27.666666666666668,11,26,10,0,3,20,0,112,2,0,0,0,0,0,0,0,2
622506,622506,2012,Marcos Molina,NYM,R,Dominican Summer League,17,14,13,55.333333333333336,22,40,14,0,0,48,5,230,5,2,0,0,0,0,0,0,7
624780,624780,2012,Adrian Rivero,ATL,R,Dominican Summer League,21,10,4,27.666666666666668,11,26,14,0,0,22,3,117,0,1,1,1,2,0,0,0,3
607271,607271,2012,Garrett Baker,LAA,R,Pioneer League,22,21,0,37.666666666666664,15,37,11,2,3,42,0,169,4,2,1,1,6,0,0,0,4
622989,622989,2012,Jadison Jimenez,MIN,R,Dominican Summer League,18,20,0,37.666666666666664,15,22,23,0,2,30,0,160,8,3,1,2,1,1,0,0,3
606118,606118,2012,Jorge Rodriguez,TB,R,Appalachian League,20,12,9,52.666666666666664,21,29,8,0,1,60,4,222,2,3,0,0,0,0,0,0,4
542686,542686,2012,Wander Beras,LAD,R,Dominican Summer League,23,15,12,77.66666666666667,31,95,22,0,4,77,8,333,5,4,0,1,0,1,0,0,9
608584,608584,2012,Daniel Adrian,CHC,R,Arizona League,21,17,2,35.0,14,34,24,3,2,32,4,164,0,2,0,1,0,1,0,0,5
607474,607474,2012,Daniel Bream,TB,R,Appalachian League,23,17,0,35.0,14,29,18,0,2,30,5,150,1,1,0,1,0,1,0,0,2
18282,606424,2012,Jarlín García,MIA,R,Gulf Coast League,19,12,4,40.0,16,32,14,0,2,38,6,181,1,3,0,2,0,2,0,0,2
622494,622494,2012,Shan Gomez,SF,R,Dominican Summer League,17,10,0,25.0,10,21,8,0,0,30,2,114,2,1,0,0,0,0,0,0,3
518946,518946,2012,Brandon Lodge,LAA,R,Pioneer League,23,4,0,10.0,4,10,2,0,1,10,1,42,0,0,0,0,0,0,0,0,1
600954,600954,2012,Breily Puerta,CLE,R,Arizona League,20,18,0,35.0,14,35,15,0,2,33,1,151,4,1,3,3,3,0,0,0,5
606488,606488,2012,Jose Miguel Rodriguez,KC,R,Appalachian League,19,10,0,15.0,6,6,11,0,1,14,2,72,0,0,0,0,0,0,0,0,3
622424,622424,2012,Jesus Lugo,NYM,R,Dominican Summer League,18,18,3,47.333333333333336,19,49,21,1,0,40,3,196,4,3,1,1,2,0,0,0,5
19642,621592,2012,Eduardo Jiménez,DET,R,Venezuelan Summer League,17,13,7,42.333333333333336,17,30,16,0,1,46,7,188,0,5,1,1,0,0,0,0,4
622997,622997,2012,Luis Arteaga,CWS,R,Dominican Summer League,17,12,10,37.333333333333336,15,27,11,0,1,33,4,158,0,0,0,0,0,0,0,0,6
605519,605519,2012,Vince Voiro,OAK,R,Arizona League,22,14,8,37.333333333333336,15,41,8,0,1,35,0,157,3,2,1,1,0,0,0,0,3
606219,606219,2012,Yeyfry Del Rosario,TOR,R,Gulf Coast League,18,13,12,44.666666666666664,18,52,12,0,1,37,4,184,1,5,0,0,0,0,0,0,5
593752,593752,2012,Geisel De La Cruz,TB,R,Gulf Coast League,19,14,14,64.33333333333333,26,51,17,0,0,58,3,262,2,7,0,0,0,0,0,0,8
554189,554189,2012,Roberto Espinosa,PIT,R,Gulf Coast League,20,16,0,24.666666666666668,10,19,13,0,1,20,0,106,5,0,1,2,0,1,0,0,2
622741,622741,2012,Leandro Rodriguez,PIT,R,Dominican Summer League,18,13,10,44.333333333333336,18,33,14,0,5,39,12,200,2,2,0,0,1,0,0,0,2
608571,608571,2012,Cristopher Crisostomo,TB,R,Dominican Summer League,18,14,14,51.666666666666664,21,34,24,0,2,42,5,223,1,3,0,0,0,0,0,0,8
622717,622717,2012,Joel Garcia,SD,R,Dominican Summer League,19,14,0,19.666666666666668,8,15,17,0,0,19,5,99,0,0,0,0,1,0,0,0,6
623999,623999,2012,Joe Lopez,KC,R,Pioneer League,22,21,0,39.333333333333336,16,39,13,1,2,47,1,173,2,2,3,4,1,1,0,0,2
622480,622480,2012,Israel Cuevas,D-DBR,R,Dominican Summer League,18,14,0,27.0,11,22,22,0,0,23,1,126,2,3,1,2,0,1,0,0,11
602715,602715,2012,Elias Pinales,BAL,R,Gulf Coast League,19,13,12,56.333333333333336,23,55,18,0,2,50,2,231,3,4,0,0,0,0,0,0,7
622459,622459,2012,Cristian Alvarado,BAL,R,Dominican Summer League,17,13,13,66.0,27,51,21,0,1,58,14,283,2,3,0,0,0,0,0,0,14
608735,608735,2012,Juan Jaquez,CWS,R,Dominican Summer League,22,15,0,36.666666666666664,15,22,15,1,1,37,7,161,2,7,0,0,2,0,0,0,9
623432,623432,2012,Robert Powell,LAA,R,Pioneer League,22,24,0,29.333333333333332,12,30,5,0,3,21,3,112,1,2,5,7,2,2,0,0,6
606178,606178,2012,Gilberto Vielma,TOR,R,Dominican Summer League,18,10,1,22.0,9,19,10,1,0,23,1,102,1,1,1,1,1,0,0,0,6
606486,606486,2012,Juan Delis,HOU,R,Dominican Summer League,18,17,0,31.666666666666668,13,26,26,1,0,18,6,137,1,0,0,3,0,3,0,0,9
608075,608075,2012,Brett Merkley,CWS,R,Pioneer League,24,18,0,24.333333333333332,10,18,9,0,2,31,0,112,1,2,6,7,1,1,0,0,3
6107,623211,2012,Huascar Brazobán,COL,R,Dominican Summer League,22,18,0,17.0,7,15,15,2,1,18,5,86,1,0,2,5,3,3,0,0,2
13470,608371,2012,Lucas Sims,ATL,R,Appalachian League,18,11,11,34.0,14,39,13,0,3,28,4,147,2,4,0,0,0,0,0,0,1
14957,600526,2012,José Torres,OAK,R,Arizona League,18,15,14,60.666666666666664,25,48,32,1,2,58,2,267,3,1,0,0,0,0,0,0,4
571514,571514,2012,Tim Brechbuehler,TOR,R,Gulf Coast League,22,21,0,26.666666666666668,11,29,18,0,0,28,3,125,1,0,2,4,2,2,0,0,7
593442,593442,2012,Jhondaniel Medina,BAL,R,Gulf Coast League,19,10,7,46.0,19,47,17,0,2,33,4,187,1,3,2,3,0,1,0,0,9
606481,606481,2012,Jefferies Almonte,MIA,R,Dominican Summer League,20,15,9,58.0,24,33,25,1,1,59,6,265,1,7,1,2,1,1,0,0,9
622408,622408,2012,Andres Garcia,SEA,R,Dominican Summer League,20,13,0,19.333333333333332,8,24,4,0,2,19,1,88,1,1,1,3,2,2,0,0,3
547906,547906,2012,Hein Robb,MIN,R,Appalachian League,20,13,8,41.0,17,38,14,0,4,47,4,189,2,4,0,0,1,0,0,0,5
594051,594051,2012,Ambiorix De Leon,HOU,R,Gulf Coast League,20,17,0,21.666666666666668,9,17,6,1,1,27,3,103,1,2,0,2,3,2,0,0,2
571960,571960,2012,Julio Morales,KC,R,Appalachian League,23,13,1,24.0,10,20,14,0,2,19,0,105,1,1,0,0,2,0,0,0,4
543578,543578,2012,Mike Mudron,WSH,R,Gulf Coast League,22,10,0,24.0,10,27,8,0,3,16,1,99,0,1,1,1,0,0,0,0,3
622413,622413,2012,Johan Puello,CLE,R,Dominican Summer League,18,14,3,24.0,10,15,17,1,2,25,3,119,0,6,0,0,0,0,0,0,7
571036,571036,2012,Eduardo Medina,TB,R,Venezuelan Summer League,20,19,0,26.333333333333332,11,32,9,0,0,31,1,117,0,2,3,4,2,1,0,0,3
621201,621201,2012,Chris Capper,AZ,R,Pioneer League,21,24,0,43.0,18,44,14,1,6,44,0,181,3,2,1,4,3,3,0,0,5
607392,607392,2012,Nicholas Gillung,STL,R,Appalachian League,23,3,3,14.333333333333334,6,12,7,0,0,21,0,70,2,0,0,0,0,0,0,0,1
599812,599812,2012,Kazuya Takano,LAD,R,Arizona League,19,8,0,14.333333333333334,6,14,10,0,1,10,1,63,1,1,0,0,1,0,0,0,3
622695,622695,2012,Juan Hernandez,HOU,R,Dominican Summer League,19,13,11,47.666666666666664,20,40,25,0,1,47,9,221,0,4,0,0,0,0,0,0,7
622746,622746,2012,Marcus Beltrez,PIT,R,Dominican Summer League,19,12,0,19.0,8,14,11,0,0,12,2,82,1,1,2,2,0,0,0,0,1
606284,606284,2012,Sawil Gonzalez,LAD,R,Pioneer League,22,16,0,19.0,8,33,7,0,2,12,2,78,2,1,3,3,3,0,0,0,0
14996,607951,2012,Jairo Labourt,TOR,R,Gulf Coast League,18,12,12,38.0,16,39,23,0,2,38,0,173,0,3,0,0,0,0,0,0,9
571033,571033,2012,Luis Parra,TEX,R,Arizona League,20,13,13,59.333333333333336,25,53,18,0,5,60,3,254,5,6,0,0,0,0,0,0,6
570929,570929,2012,Ernesto Silva,ATL,R,Appalachian League,20,11,11,64.0,27,23,9,0,7,64,4,256,5,1,0,0,0,0,0,0,3
622675,622675,2012,Luis Aquino,CLE,R,Dominican Summer League,19,17,1,23.666666666666668,10,10,13,0,0,24,2,107,1,1,0,1,1,1,0,0,5
593476,593476,2012,Abraham Espinosa,ATL,R,Gulf Coast League,19,11,8,47.333333333333336,20,37,15,0,4,45,2,199,3,6,0,0,0,0,0,0,2
546365,546365,2012,Hector Martinez,NYY,R,Dominican Summer League,20,14,0,49.666666666666664,21,28,28,0,3,55,6,232,2,1,0,0,0,0,0,0,14
17780,621237,2012,José Alvarado,TB,R,Venezuelan Summer League,17,12,0,26.0,11,20,17,0,0,20,4,118,2,3,0,0,1,0,0,0,11
570830,570830,2012,Carlos Cedeno,TB,R,Gulf Coast League,21,12,4,33.0,14,28,9,0,2,35,1,148,0,2,0,0,1,0,0,0,4
600853,600853,2012,Jose Adames,MIA,R,Dominican Summer League,19,17,1,37.666666666666664,16,23,22,0,2,41,9,179,2,1,0,0,1,0,0,0,6
608050,608050,2012,Tucker Jensen,TOR,R,Appalachian League,22,12,8,49.333333333333336,21,42,10,0,5,45,7,213,3,1,1,1,0,0,0,0,3
598024,598024,2012,Rafael Carrera,SEA,R,Venezuelan Summer League,19,14,14,72.33333333333333,31,41,12,0,4,92,4,312,7,2,0,0,0,0,0,0,5
595225,595225,2012,Chuck Ghysels,TOR,R,Gulf Coast League,22,25,0,25.666666666666668,11,41,8,0,4,22,2,105,0,3,7,7,2,0,0,0,1
609044,609044,2012,Lars Huijer,SEA,R,Appalachian League,18,21,0,32.666666666666664,14,21,14,2,1,39,8,151,1,2,2,4,4,2,0,0,1
622467,622467,2012,Rafael Moreno,BAL,R,Dominican Summer League,17,14,12,65.33333333333333,28,59,22,0,3,56,2,273,2,3,1,1,0,0,0,0,9
594697,594697,2012,Kelvin Rodriguez,WSH,R,Dominican Summer League,20,28,0,46.666666666666664,20,41,21,3,4,44,3,202,5,2,8,10,0,2,0,0,3
591993,591993,2012,Angel Sanchez,PIT,R,Dominican Summer League,19,13,11,44.333333333333336,19,29,26,0,0,34,0,182,3,6,0,0,0,0,0,0,4
623362,623362,2012,Estevan Gonzalez,TOR,R,Appalachian League,20,12,9,48.666666666666664,21,31,15,0,3,40,1,196,5,3,0,1,0,1,0,0,1
609172,609172,2012,Nelson Arguila,TB,R,Dominican Summer League,23,19,0,39.333333333333336,17,34,35,0,3,29,4,184,2,3,4,5,0,1,0,0,13
13549,593144,2012,Richard Rodríguez,HOU,R,Appalachian League,22,8,6,32.333333333333336,14,37,9,0,3,27,2,137,2,1,0,0,1,0,0,0,3
601701,601701,2012,Ethan Elias,CHC,R,Arizona League,19,13,4,30.0,13,22,6,0,1,38,2,132,1,2,0,2,0,2,0,0,2
621410,621410,2012,Blake Holovach,SEA,R,Appalachian League,21,14,10,48.333333333333336,21,30,22,0,3,49,0,217,1,5,0,0,0,0,0,0,3
13696,607229,2012,Robert Gsellman,NYM,R,Appalachian League,18,11,5,43.666666666666664,19,33,18,0,3,42,5,194,1,3,0,1,0,1,0,0,2
13942,608718,2012,Brent Suter,MIL,R,Pioneer League,22,11,2,43.666666666666664,19,42,8,1,4,49,0,182,4,2,0,2,0,2,0,0,2
573171,573171,2012,Vince Spilker,AZ,R,Pioneer League,21,18,0,20.666666666666668,9,28,8,0,1,17,2,88,1,0,6,7,0,1,0,0,1
623404,623404,2012,Austin Blaski,MIL,R,Arizona League,21,12,0,18.333333333333332,8,17,7,0,1,20,2,79,0,0,1,1,2,0,0,0,0
593435,593435,2012,Jose Figuereo,BAL,R,Gulf Coast League,20,16,0,18.333333333333332,8,16,11,0,0,16,2,80,0,0,6,7,0,1,0,0,7
608753,608753,2012,Braulio Ortiz,CWS,R,Dominican Summer League,20,16,8,50.333333333333336,22,37,20,0,1,54,10,228,3,3,1,1,0,0,0,0,6
542434,542434,2012,Jhorge Liccien,NYY,R,Dominican Summer League,21,13,0,16.0,7,15,4,0,0,20,1,73,1,2,1,1,0,0,0,0,1
622489,622489,2012,Carlos Daniel Diaz,CWS,R,Dominican Summer League,18,17,1,29.666666666666668,13,19,18,1,2,29,2,134,0,3,0,1,2,1,0,0,3
622417,622417,2012,Angel De La Cruz,MIA,R,Dominican Summer League,18,14,7,43.333333333333336,19,24,22,0,1,48,6,203,2,2,0,1,0,1,0,0,13
593491,593491,2012,Gregorio Solano,DET,R,Gulf Coast League,19,19,0,43.333333333333336,19,33,13,2,4,47,3,192,5,2,0,2,3,2,0,0,5
543374,543374,2012,Travis Jones,LAD,R,Pioneer League,23,22,0,25.0,11,29,7,0,0,25,1,110,1,3,4,5,4,1,0,0,5
572488,572488,2012,Domingo Salas,BAL,R,Gulf Coast League,21,12,5,36.333333333333336,16,34,14,0,1,45,0,162,3,2,1,2,0,1,0,0,4
622782,622782,2012,Juan Alcantara,DET,R,Dominican Summer League,17,17,3,45.333333333333336,20,28,16,0,0,40,9,197,4,2,1,3,4,2,0,0,7
15139,623485,2012,Ashton Goudeau,KC,R,Arizona League,19,13,0,34.0,15,43,16,0,1,31,1,148,1,1,1,2,0,1,0,0,7
622523,622523,2012,Randy Perez,BOS,R,Dominican Summer League,18,15,12,56.666666666666664,25,43,27,0,0,53,1,243,5,3,1,1,0,0,0,0,8
606112,606112,2012,Miguel Rodriguez,NYM,R,Dominican Summer League,20,12,0,11.333333333333334,5,9,3,0,0,12,0,47,1,0,0,0,0,0,0,0,2
576412,576412,2012,Taylor Wall,MIL,R,Pioneer League,22,14,10,54.333333333333336,24,40,20,0,3,65,3,238,3,1,0,0,0,0,0,0,13
622397,622397,2012,Eber Guzman,SF,R,Dominican Summer League,19,15,11,63.333333333333336,28,56,18,0,1,68,5,279,4,3,0,0,1,0,0,0,8
605654,605654,2012,Andy Otamendi,PIT,R,Gulf Coast League,20,15,3,31.666666666666668,14,25,8,0,3,28,3,131,2,0,1,1,3,0,0,0,0
593693,593693,2012,Arquimedes Lorenzo,PIT,R,Dominican Summer League,21,15,2,40.666666666666664,18,27,20,0,1,37,6,185,3,2,1,3,0,2,0,0,3
14309,593423,2012,Frankie Montas,BOS,R,Gulf Coast League,19,12,9,40.666666666666664,18,41,12,0,0,34,3,166,1,5,0,0,1,0,0,0,4
622800,622800,2012,Kevin Sosa,TEX,R,Dominican Summer League,17,13,11,49.666666666666664,22,46,22,0,1,52,2,223,3,3,0,0,0,0,0,0,5
622095,622095,2012,Aaron Brooks,SEA,R,Arizona League,20,17,0,18.0,8,21,3,0,0,19,1,78,0,1,10,12,0,2,0,0,2
622659,622659,2012,Havid Burgos,NYY,R,Dominican Summer League,17,12,0,27.0,12,26,20,0,1,24,2,122,5,1,0,5,1,5,0,0,11
606146,606146,2012,Andres Medrano,COL,R,Dominican Summer League,20,20,0,24.666666666666668,11,8,12,0,0,24,3,113,2,2,8,9,0,1,0,0,5
543421,543421,2012,Francois Lafreniere,ATL,R,Appalachian League,22,12,12,65.0,29,39,17,0,5,79,5,284,5,2,0,0,0,0,0,0,3
18792,600887,2012,Miguel Del Pozo,MIA,R,Gulf Coast League,19,18,3,31.333333333333332,14,32,23,0,1,27,2,145,1,2,1,2,1,1,0,0,5
622477,622477,2012,Jean Lara,D-DBR,R,Dominican Summer League,19,13,5,31.333333333333332,14,25,25,1,1,25,6,149,1,4,0,0,1,0,0,0,5
