key_mlbam,key_fangraphs
115533,1005426
816770,
678981,
820154,
440348,
817826,
817216,
112207,1002154
447020,
115478,1005365
683884,
455106,
400067,973
608613,
442769,
123275,1013002
558399,
560005,
468136,
464054,
688927,
456416,
672549,
567149,
595041,
818532,
437691,
561961,
568931,
838995,
559071,
442114,
473170,
440545,
581508,
605280,13649
113746,1003680
803619,
123386,1013109
825117,
532357,
820591,
695010,
436883,
657618,
822401,
557030,
801669,
666122,
463334,
118468,1008291
699528,
463023,
458561,
807703,
690041,
670451,
519133,
124258,1013948
450666,
643602,
813688,
827807,
436165,
519130,
813314,
464032,
528124,
833377,
476409,
569609,
441170,
121482,1011228
656698,
458232,
802460,
118201,1008030
693738,
489397,
565899,
407885,1443
461354,
124754,1014428
539657,
822321,
566795,
500893,
496061,
437716,
559779,
463242,
527049,7216
813485,
560946,
819144,
123373,1013096
554516,
584173,
475020,
459372,
820563,
123547,1013263
594653,
477547,
800810,
564248,
839536,
673996,
682132,
814126,
113710,1003641
518598,
680623,
518456,
612552,
118889,1008704
831132,
644390,
695260,
700932,29794
819305,
457603,
808338,
666825,
838966,
427108,
641612,
115145,1005049
566370,
453564,
445801,
572098,
623249,
477375,
607203,
831628,
449334,
448691,
813995,
118193,1008018
458559,
545548,
571655,
528971,
530980,
623937,
111565,1001534
701460,
445805,
447030,
116791,1006649
702392,
673818,
444660,
120392,1010168
493282,
556649,
464235,
682010,25071
110375,1000361
572939,
676769,
545057,
622714,
680852,
684363,
827470,
437914,
696515,
565838,
819009,
559349,
815362,
501867,
443707,
466534,
558640,
592711,
683623,
808258,
682947,
808225,
823450,
476737,
692583,
838485,
680996,
437253,
123136,1012871
599659,
669679,
700439,
543149,
817870,
592450,15640
804240,
557614,
543724,
830522,
598954,
444867,
117011,1006864
565995,
702506,
450241,
114911,1004822
829476,
455158,
703513,
469913,
114788,1004702
672893,
680580,
123532,1013248
502730,
699827,
458971,
687005,
819016,
531844,
530468,
122994,1012733
694323,
656398,
691179,
117412,1007257
503331,
821752,
488911,
699199,
449791,
558786,
568006,
564159,
678865,
123145,1012878
570801,
442361,
699824,
454200,
688029,
466943,
444725,
467118,
835029,
452604,
454790,
435874,
821642,
806162,
493547,4721
676860,
460590,
816669,
566015,
687853,
137204,1012248
820176,
469266,
694472,
831523,
446772,
815438,
457063,
400090,50
442489,
595285,
819776,
117852,1007691
115461,1005348
472165,
607755,19482
122784,1322
647201,
823610,
116333,1006202
592111,
597371,
827520,
552661,
124166,1013867
698925,
830992,
827442,
447762,
456303,
436715,
119825,1009620
657544,
666830,
462218,
572925,
694271,
809431,
829075,
555671,
134002,1120
121700,1011445
110343,1000330
454999,
678645,
691098,
457891,
571461,
451152,
467918,
122127,1011868
465896,
702090,
454323,
641949,
469460,
676673,
689020,
821803,
119968,1009760
702366,
810074,
815085,
822527,
569783,
117875,1007712
821073,
119276,1009080
804781,
474486,
622428,
545051,
542683,
699212,
701480,
592972,
692561,
452113,
643566,
562725,
453984,
835297,
645160,
693542,
657094,
458079,
117776,1007612
701313,
684628,
692565,
451850,
456501,6893
500336,
621510,
608104,
111078,1001049
699090,
688222,
543864,
801205,
461462,
682831,
568953,
605314,
564927,
659211,
443117,
694858,
809473,
564709,
701336,
594960,
150150,1020
694391,
643195,
490005,
687196,
605495,
558611,
678737,
465282,
424825,1572
121853,1011601
692616,
124685,1014362
803052,
700162,
817754,
683854,
111232,1068
672473,
808057,
476011,9920
461223,
441526,
699800,
450867,
681890,
114074,1004001
809781,
641385,
675923,
661323,
561981,
820584,
447243,
801060,
111122,1001092
276529,1160
501254,
568220,
489265,9817
111483,1001446
494886,
595018,
683886,
501317,5496
621333,
111986,1001942
503572,
460198,
114084,1004004
816851,
663739,
556122,
445959,
807064,
437227,
425663,2126
690231,
116891,1006747
501889,
829453,
813689,
122329,1012069
442262,
666210,
809097,
809140,
541597,
622808,
111899,1001855
444461,
700119,
581459,
806055,
452874,
544257,
815560,
545776,
112111,1002060
439200,
570021,
581342,
594151,
702255,
816916,
814285,
110552,1000532
113423,1003361
569528,
801305,
502404,
123615,1013323
515043,
543905,
607101,
123568,1013284
455930,
463910,
689418,
806969,
556349,
802176,
701371,
518943,
672738,
669744,
454440,
607732,13723
680814,25459
593713,
115728,1005613
828771,
525308,
694637,
830553,
829851,
669773,
568343,
605211,
475115,7872
608576,
567653,
458555,
803862,
123043,1012770
678972,
112523,1002469
468659,
442606,
806627,
455400,
449994,
595999,
571597,
701147,
117038,1006891
581424,
811647,
123028,1012764
572701,
516528,
473652,
815526,
625503,
678978,
641866,
656271,17968
560213,
685948,
828424,
443842,
554410,
701571,
641386,20198
459578,
566676,
474809,
664692,
576108,
642417,
663457,21454
572831,10796
461657,
692267,
518701,
657080,
121829,1011581
680723,24602
817217,
602120,
518934,9874
454634,
117200,1007048
478800,
558858,
660429,
675871,
436890,
809038,
436934,
592738,
120681,1010454
683668,
447846,
605316,
442263,
557874,
830532,
546754,
122610,1012357
818756,
622682,15487
124500,1014181
568825,
547748,
642198,
672587,
516772,
441563,
685281,
822849,
452737,7851
472188,
807473,
485639,
568169,
532642,
499840,
579928,
516547,
562975,
700339,
460669,
830725,
822470,
826246,
276514,1793
700411,
440376,
123962,1013654
593977,
641383,
519091,
700827,
668994,
664889,
649124,
573146,
605531,
682576,
466824,
828774,
689534,
831741,
555947,
676731,
581396,
475571,
801272,
689143,
670257,
699685,
692514,
458657,3752
471150,
489149,9205
461689,
560452,
113062,1002998
120013,1009803
656388,19727
608407,
592217,
572909,
593792,
809139,
473298,
699363,
685034,
831173,
123345,1013068
488874,
826062,
438067,
519447,
445318,
695445,29574
594962,
623476,
800348,
435824,
824779,
830219,
819345,
828068,
581296,
438296,
683810,
815205,
622463,
702166,
477643,
688623,
448146,
813495,
440129,
570636,
456144,
560250,
658675,
441270,
695376,
823527,
119565,1009371
116554,1006507
807052,
687632,
438099,
828181,
496485,
450698,
806889,
671679,
807291,
118115,1007939
444665,
600233,
803307,
818700,
814519,
118104,1007933
435915,
542378,
831474,
506705,
553930,
111050,1001022
435795,
561832,
117405,1007250
489031,
446552,
446597,
565404,
518997,
544987,
803132,
450099,
807525,
118917,1008732
804719,
822590,
685528,
112926,1002865
802613,
451631,
836318,
664328,
694749,
689133,
667336,
493070,
698902,
814401,
533135,
439667,
680301,
438223,
817134,
449523,
809648,
833523,
665975,
663364,
458847,
808966,
443319,
523868,
444423,
830552,
110174,1000170
471144,
450298,
657256,
456864,
114436,1004351
444936,
451252,
444422,
556789,
691651,
124060,1013761
121004,1010764
439972,
816364,
702130,
695197,
650394,
275928,152
446070,
113244,1003181
120147,1009928
690735,
471223,
457907,
806494,
456304,
815797,
467798,2411
806085,
461910,
819479,
659256,
621507,
642545,18356
622260,
566261,
538532,
113982,1003904
458137,
678115,
557719,
438120,
596803,
823761,
558524,
124533,1014220
677300,
448144,
518806,
437595,
446631,
801235,
562569,
627495,
469316,
821917,
656352,
118255,1008080
477450,
577228,
569246,
521168,
118095,1007918
440029,
440272,
118347,1008184
122142,1011882
702086,
822145,
809080,
686292,
594561,
451906,
594587,
672379,
673059,
532322,
462642,
818740,
547800,
693584,
691037,
819553,
532235,
642567,
830125,
121104,1010866
460994,
542925,
808674,
471478,
641915,
458317,
436142,
690398,
819826,
505490,
441551,
693347,
455470,
805847,
669132,
701515,
814111,
430640,2240
557594,
664937,
699218,
499766,
686840,
471585,
440097,
596096,
626442,
669067,
808635,
453447,
443138,
828118,
113389,1003324
114956,1004862
678498,
560244,
578650,
453261,
454552,
591719,
685470,
606323,
123797,1013495
558632,
608748,
520953,
806611,
699786,
118674,1008491
822050,
656577,17276
694243,
804514,
818460,
670991,
440276,
686907,
436602,
830937,
681448,
110485,1000465
836321,
443765,
642448,
533289,
830932,
830116,
811643,
801130,
470696,
557930,
805564,
541643,
678626,
117646,1007495
453641,
118724,1008545
802599,
564445,
825094,
436020,
560371,
558007,
119478,1009283
569360,
488846,4064
689620,
123655,1013364
832448,
568773,
681203,
801277,
830461,
455664,
122287,1012027
466047,
812153,
681630,
466020,
692696,
436417,
825134,
121669,1011416
809708,
501393,
622561,
542288,
123691,1013396
436049,
122960,1012707
124571,1014250
452121,3501
117123,1006973
837591,
120093,1009875
813989,
124395,1014104
671681,
471296,
802060,
115034,1004925
696076,
808570,
446334,9368
817143,
532564,
808023,
683531,
666619,21894
572768,
682520,
811145,
687387,
111022,1000989
542984,
682188,
467983,
150441,1009563
523648,5329
150206,618
516938,
605175,
531402,
446172,
655987,
461125,
665831,
643214,
802411,
445274,
667299,
117716,1007562
682123,
816855,
563603,
120701,1010469
569036,
501833,
681640,
457236,
564195,
682084,
560323,
700466,
442987,
831618,
679324,
528311,
703813,
660637,
691712,
621590,
674685,
116696,1006565
819539,
458841,
115444,1005332
437579,
559894,
119527,1009331
545784,
477432,
702461,
680616,
132640,1012455
112938,1002875
528451,
804742,
451835,
461399,
681050,
528167,
668792,
516808,
112261,1002221
686289,
686205,
661099,
557192,
690992,
831416,
626455,
595009,
686523,
657262,
672904,
489561,
557796,
437438,
820966,
683989,
112843,1002784
688653,
556331,
650496,20617
117567,1007411
681835,
451537,
114989,1004894
118242,1008064
558928,
685550,
425346,1749
534909,
686474,
593963,
671655,22541
572920,
694671,33333
672434,
472099,
558190,
643605,
121113,1010874
556876,
407576,493
441158,
477113,
691797,
822860,
477490,
658721,
602124,
545474,
450939,
823861,
687603,
663463,
500150,
656795,
566190,
816053,
502448,
660653,
455421,
557632,
804108,
687572,
677925,
558748,
443661,
683435,
692703,
441559,
456838,
462443,
117301,1007148
541448,
448256,
825918,
123844,1013539
110788,1000770
822570,
684758,
572168,
463206,
692234,
599915,
804999,
593871,13152
119400,1009219
680735,24604
606979,
545542,
699806,
805729,
674610,
699407,
442237,
595962,
675631,
800474,
691548,27407
499958,
680892,
676806,
457406,
822616,
649700,
461252,
456849,
116089,1005965
544157,
817698,
565104,
674446,
518960,7870
441421,
566336,
116758,1006616
817023,
596043,16980
458449,
445783,
661550,
573055,
679700,
518875,7773
819381,
117264,1007112
573016,14860
562877,
277184,42
593489,
628070,
805505,
516767,
809657,
457026,
665843,
568483,
216897,1689
620460,
801087,
111228,1289
116538,1006404
694836,
477437,
699990,
549929,
463851,
564412,
690599,
453920,
830050,
807256,
573216,
454555,
815979,
824033,
444891,
801295,
675846,
573147,
814261,
674373,
466816,
456150,
690049,
806500,
458482,
659008,
470755,
672386,22581
115654,1005537
700790,
452063,
117872,1007709
835883,
119026,1008836
573129,
436516,
443470,
116042,1005921
685440,
518916,
805668,
607392,
459305,
701070,
807198,
462370,
695689,
805776,
437929,
673744,
837553,
658305,19276
664489,
448366,
111314,1001277
122100,1011843
687247,
838096,
693629,
608701,13770
493412,
817241,
543487,
593415,
560984,
442650,
469691,
439550,
664963,
566582,
113906,1003832
427256,
446921,
825294,
123393,1013115
658249,
701134,
667341,
573261,
448214,
110014,1000015
666849,
685410,25777
115289,1005184
600887,18792
503472,
457950,
681861,
700585,
820466,
120040,1009829
693625,
458282,
461470,
701305,31562
800392,
450102,
579268,
660815,
824527,
823656,
665940,
500304,
529395,
572008,10030
623337,
816403,
543610,
110427,175
802708,
557157,
450120,
822131,
453958,
802705,
500604,
612439,
488803,
695400,
801580,
614175,
814167,
642729,
607100,
656920,
835862,
449983,
119315,1009125
621155,
828269,
573128,
834899,
642340,
458453,
808189,
641405,
680627,
830455,
660715,
681897,
567375,
820580,
569464,
473321,
442657,
684397,
492698,
545360,
440537,
808328,
110642,1000625
684038,
573430,
556647,
806332,
661294,
627359,
572026,
458729,
470541,
124218,1013909
670215,
491655,
113245,1003182
568549,
468986,
695554,
817141,
650652,
523789,
118289,1008113
650844,
488899,
445634,
810961,
454257,
821299,
463387,
447038,
682591,
689844,
811201,
817616,
516918,
571974,10346
452833,
501718,
681889,
444316,
683481,
657559,
678904,
675650,23223
694611,
693492,
839279,
119493,1009298
502771,
643249,
677669,
599695,
661568,
471550,
622013,
690255,
838322,
